DATE	CPIAUCSL	MEDCPIM158SFRBCLE	PCEPI	PCEPILFE	PCETRIM12M159SFRBDAL	TRMMEANCPIM158SFRBCLE
2001-11-01	177.500	3	79.903	82.810	2.46	3
2001-12-01	177.400	2	79.819	82.829	2.38	2
2002-01-01	177.700	3	79.879	82.862	2.25	2
2002-02-01	178.000	3	80.011	83.017	2.24	2
2002-03-01	178.500	3	80.233	83.120	2.23	2
2002-04-01	179.300	3	80.580	83.366	2.19	3
2002-05-01	179.500	2	80.637	83.465	2.13	2
2002-06-01	179.600	3	80.735	83.594	2.03	1
2002-07-01	180.000	2	80.897	83.745	2.04	3
2002-08-01	180.500	2	81.048	83.900	2.02	3
2002-09-01	180.800	3	81.191	84.033	2.08	2
2002-10-01	181.200	2	81.342	84.109	2.08	2
2002-11-01	181.500	2	81.423	84.191	2.06	2
2002-12-01	181.800	3	81.494	84.260	2.08	2
2003-01-01	182.600	2	81.716	84.293	2.05	2
2003-02-01	183.600	2	82.039	84.383	1.98	2
2003-03-01	183.900	1	82.227	84.492	1.96	1
2003-04-01	183.200	1	82.063	84.558	1.79	0
2003-05-01	182.900	1	81.953	84.660	1.77	1
2003-06-01	183.100	1	82.030	84.695	1.68	1
2003-07-01	183.700	3	82.263	84.897	1.70	3
2003-08-01	184.500	2	82.529	84.979	1.73	2
2003-09-01	185.100	2	82.773	85.080	1.67	2
2003-10-01	184.900	2	82.767	85.218	1.65	1
2003-11-01	185.000	1	82.870	85.332	1.65	1
2003-12-01	185.500	2	83.064	85.452	1.66	3
2004-01-01	186.300	2	83.412	85.702	1.77	2
2004-02-01	186.700	3	83.608	85.862	1.85	3
2004-03-01	187.100	3	83.746	86.016	1.86	2
2004-04-01	187.400	3	83.898	86.238	2.10	2
2004-05-01	188.200	3	84.172	86.356	2.20	3
2004-06-01	188.900	3	84.415	86.496	2.32	3
2004-07-01	189.100	2	84.499	86.605	2.26	1
2004-08-01	189.200	3	84.546	86.642	2.20	1
2004-09-01	189.800	2	84.714	86.806	2.20	2
2004-10-01	190.800	3	85.077	86.994	2.23	3
2004-11-01	191.700	1	85.403	87.179	2.27	3
2004-12-01	191.700	2	85.446	87.287	2.28	2
2005-01-01	191.600	3	85.556	87.600	2.37	2
2005-02-01	192.400	3	85.791	87.740	2.37	3
2005-03-01	193.100	2	86.038	87.945	2.38	2
2005-04-01	193.700	2	86.266	88.032	2.27	3
2005-05-01	193.600	3	86.308	88.204	2.23	2
2005-06-01	193.700	2	86.357	88.259	2.16	1
2005-07-01	194.900	3	86.722	88.387	2.23	3
2005-08-01	196.100	2	87.069	88.455	2.26	2
2005-09-01	198.800	4	87.905	88.644	2.37	4
2005-10-01	199.100	3	88.038	88.890	2.42	2
2005-11-01	198.100	3	87.850	89.113	2.43	3
2005-12-01	198.100	2	87.851	89.207	2.41	1
2006-01-01	199.300	3	88.279	89.410	2.37	4
2006-02-01	199.400	2	88.323	89.544	2.32	1
2006-03-01	199.700	3	88.473	89.766	2.37	2
2006-04-01	200.700	3	88.850	90.000	2.46	3
2006-05-01	201.300	4	89.070	90.205	2.60	3
2006-06-01	201.800	3	89.285	90.427	2.77	3
2006-07-01	202.900	3	89.601	90.527	2.78	3
2006-08-01	203.800	5	89.885	90.713	2.85	3
2006-09-01	202.800	2	89.646	90.852	2.76	2
2006-10-01	201.900	4	89.428	91.011	2.68	2
2006-11-01	202.000	3	89.461	91.058	2.55	1
2006-12-01	203.100	3	89.789	91.190	2.66	3
2007-01-01	203.437	3	90.109	91.584	2.70	3
2007-02-01	204.226	4	90.394	91.787	2.81	4
2007-03-01	205.288	3	90.715	91.868	2.75	3
2007-04-01	205.904	2	90.906	91.973	2.64	2
2007-05-01	206.755	2	91.160	92.069	2.49	2
2007-06-01	207.234	3	91.352	92.219	2.39	3
2007-07-01	207.603	3	91.499	92.368	2.32	2
2007-08-01	207.667	2	91.558	92.503	2.27	2
2007-09-01	208.547	4	91.901	92.742	2.36	3
2007-10-01	209.190	3	92.162	92.963	2.45	4
2007-11-01	210.834	3	92.642	93.134	2.63	4
2007-12-01	211.445	3	92.855	93.319	2.60	3
2008-01-01	212.174	3	93.102	93.519	2.54	4
2008-02-01	212.687	3	93.298	93.621	2.42	3
2008-03-01	213.448	3	93.587	93.829	2.48	4
2008-04-01	213.942	2	93.785	93.912	2.52	3
2008-05-01	215.208	2	94.206	94.103	2.57	4
2008-06-01	217.463	4	94.876	94.299	2.62	5
2008-07-01	219.016	4	95.285	94.430	2.71	7
2008-08-01	218.690	3	95.204	94.543	2.66	2
2008-09-01	218.877	3	95.307	94.668	2.59	3
2008-10-01	216.995	2	94.727	94.593	2.47	0
2008-11-01	213.153	2	93.643	94.600	2.40	0
2008-12-01	211.398	0	93.139	94.580	2.27	0
2009-01-01	211.933	2	93.173	94.578	2.27	2
2009-02-01	212.705	2	93.363	94.679	2.27	2
2009-03-01	212.495	2	93.284	94.776	2.18	0
2009-04-01	212.709	2	93.432	95.003	2.12	1
2009-05-01	213.022	1	93.546	95.097	2.04	1
2009-06-01	214.790	1	94.100	95.214	1.91	2
2009-07-01	214.726	0	94.106	95.291	1.66	0
2009-08-01	215.445	2	94.378	95.430	1.65	1
2009-09-01	215.861	1	94.536	95.605	1.53	2
2009-10-01	216.509	1	94.899	95.961	1.55	2
2009-11-01	217.234	1	95.135	96.043	1.43	1
2009-12-01	217.347	0	95.175	96.108	1.39	1
2010-01-01	217.488	1	95.366	96.228	1.23	1
2010-02-01	217.281	0	95.351	96.298	1.11	0
2010-03-01	217.353	0	95.468	96.422	1.03	0
2010-04-01	217.403	0	95.507	96.456	0.94	0
2010-05-01	217.290	0	95.527	96.552	0.88	0
2010-06-01	217.199	1	95.474	96.584	0.80	1
2010-07-01	217.605	1	95.556	96.585	0.84	1
2010-08-01	217.923	0	95.684	96.674	0.84	1
2010-09-01	218.275	2	95.773	96.722	0.87	2
2010-10-01	219.035	1	96.057	96.843	0.78	1
2010-11-01	219.590	1	96.238	96.955	0.83	2
2010-12-01	220.472	1	96.456	96.975	0.88	2
2011-01-01	221.187	2	96.774	97.214	0.99	3
2011-02-01	221.898	3	97.054	97.396	1.15	3
2011-03-01	223.046	2	97.446	97.543	1.28	3
2011-04-01	224.093	2	97.854	97.761	1.41	3
2011-05-01	224.806	2	98.153	97.994	1.55	4
2011-06-01	224.806	2	98.136	98.106	1.62	2
2011-07-01	225.395	3	98.316	98.265	1.70	3
2011-08-01	226.106	3	98.555	98.470	1.79	3
2011-09-01	226.597	2	98.699	98.543	1.84	3
2011-10-01	226.750	2	98.705	98.596	1.93	2
2011-11-01	227.169	2	98.908	98.805	2.00	2
2011-12-01	227.223	2	98.965	98.971	2.06	2
2012-01-01	227.842	3	99.320	99.284	2.10	3
2012-02-01	228.329	2	99.556	99.439	2.03	1
2012-03-01	228.807	2	99.737	99.597	2.02	2
2012-04-01	229.187	2	99.873	99.753	2.00	2
2012-05-01	228.713	2	99.755	99.849	1.93	1
2012-06-01	228.524	2	99.701	99.948	1.90	2
2012-07-01	228.590	2	99.738	100.052	1.85	1
2012-08-01	229.918	2	100.070	100.111	1.79	2
2012-09-01	231.015	2	100.378	100.238	1.80	2
2012-10-01	231.638	2	100.672	100.476	1.78	2
2012-11-01	231.249	2	100.605	100.586	1.70	2
2012-12-01	231.221	2	100.595	100.667	1.62	1
2013-01-01	231.679	3	100.782	100.865	1.58	2
2013-02-01	232.937	2	101.149	100.984	1.62	2
2013-03-01	232.282	1	101.015	101.076	1.57	1
2013-04-01	231.797	2	100.940	101.160	1.43	1
2013-05-01	231.893	2	101.006	101.268	1.40	1
2013-06-01	232.445	2	101.226	101.437	1.50	2
2013-07-01	232.900	2	101.351	101.565	1.55	2
2013-08-01	233.456	2	101.503	101.678	1.54	3
2013-09-01	233.544	2	101.545	101.795	1.52	2
2013-10-01	233.669	1	101.711	102.004	1.53	1
2013-11-01	234.100	3	101.865	102.176	1.61	2
2013-12-01	234.719	3	102.065	102.311	1.66	2
2014-01-01	235.347	2	102.267	102.400	1.63	2
2014-02-01	235.522	2	102.303	102.451	1.56	1
2014-03-01	235.956	3	102.513	102.670	1.60	2
2014-04-01	236.463	2	102.725	102.866	1.76	2
2014-05-01	236.867	3	102.874	103.029	1.81	2
2014-06-01	237.188	2	103.003	103.156	1.78	2
2014-07-01	237.485	3	103.171	103.361	1.81	2
2014-08-01	237.439	2	103.161	103.396	1.76	1
2014-09-01	237.452	2	103.195	103.532	1.76	2
2014-10-01	237.447	2	103.170	103.615	1.74	2
2014-11-01	237.042	2	103.115	103.732	1.72	1
2014-12-01	236.270	2	102.923	103.806	1.68	1
2015-01-01	234.836	2	102.443	103.776	1.58	1
2015-02-01	235.274	3	102.580	103.874	1.64	2
2015-03-01	235.956	3	102.801	104.057	1.62	2
2015-04-01	236.165	3	102.865	104.226	1.63	2
2015-05-01	236.952	2	103.120	104.350	1.61	2
2015-06-01	237.618	3	103.340	104.496	1.63	2
2015-07-01	237.993	2	103.451	104.621	1.61	2
2015-08-01	237.989	1	103.470	104.720	1.67	1
2015-09-01	237.467	3	103.329	104.865	1.67	3
2015-10-01	237.764	2	103.329	104.883	1.62	2
2015-11-01	238.072	2	103.431	105.037	1.60	2
2015-12-01	237.827	2	103.350	105.106	1.58	1
2016-01-01	237.990	2	103.439	105.302	1.69	2
2016-02-01	237.532	2	103.348	105.489	1.71	2
2016-03-01	238.022	3	103.497	105.592	1.70	2
2016-04-01	238.843	3	103.849	105.849	1.71	2
2016-05-01	239.439	3	104.033	106.023	1.75	2
2016-06-01	240.074	2	104.226	106.152	1.72	2
2016-07-01	240.058	3	104.328	106.384	1.75	2
2016-08-01	240.569	3	104.504	106.585	1.77	3
2016-09-01	241.017	2	104.624	106.671	1.78	2
2016-10-01	241.667	2	104.872	106.837	1.88	2
2016-11-01	242.081	3	104.942	106.909	1.89	2
2016-12-01	242.784	2	105.153	107.054	1.96	2
2017-01-01	244.028	3	105.557	107.308	2.02	3
2017-02-01	244.102	2	105.600	107.459	1.97	2
2017-03-01	243.717	2	105.427	107.328	1.90	1
2017-04-01	244.087	2	105.701	107.585	1.86	1
2017-05-01	243.911	2	105.705	107.713	1.82	1
2017-06-01	244.032	1	105.800	107.873	1.81	1
2017-07-01	244.236	2	105.871	107.976	1.74	2
2017-08-01	245.262	3	106.117	108.086	1.72	2
2017-09-01	246.392	3	106.480	108.246	1.73	2
2017-10-01	246.583	3	106.664	108.527	1.73	2
2017-11-01	247.411	2	106.900	108.627	1.76	2
2017-12-01	247.910	3	107.056	108.808	1.78	3
2018-01-01	249.245	4	107.406	109.054	1.79	3
2018-02-01	249.619	2	107.556	109.240	1.80	1
2018-03-01	249.462	3	107.610	109.431	1.86	2
2018-04-01	250.013	3	107.865	109.618	1.84	2
2018-05-01	250.535	3	108.085	109.845	1.91	2
2018-06-01	250.857	3	108.207	109.978	1.97	3
2018-07-01	251.286	3	108.353	110.162	2.02	2
2018-08-01	251.846	2	108.470	110.203	2.01	2
2018-09-01	251.994	2				2
